PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_3	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED	SUCCESS
2	46	3	0	0	2	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	29	16	6	0	3	1	12	nan	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
1	54	17	12	1	1	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	41	11	2	0	2	1	12	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	80	15	60	0	1	1	7	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	26	14	8	0	1	1	13	nan	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	35	11	2	0	1	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	50	16	22	1	3	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	48	15	19	1	1	1	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	40	17	1	0	3	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	50	16	3	0	2	2	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	29	9	13	0	3	1	12	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	39	9	13	0	1	1	12	nan	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
2	54	12	28	0	2	1	9	nan	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	51	10	31	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	49	19	1	0	1	2	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	-1
1	50	18	21	1	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
2	54	11	13	0	3	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	49	14	7	0	1	2	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	23	13	1	0	1	2	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	42	14	3	0	1	2	12	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	35	14	14	0	1	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	29	7	11	0	3	1	9	nan	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
2	38	7	9	0	3	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	56	14	29	1	3	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	31	12	1	0	3	2	12	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-1
2	19	14	1	0	3	1	10	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	27	13	12	0	1	1	13	nan	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
2	45	5	1	1	2	2	12	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
2	48	10	28	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	63	4	0	0	3	2	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	58	13	19	0	1	1	9	nan	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	36	11	1	0	1	2	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	31	12	9	0	1	1	11	nan	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	30	13	6	0	3	2	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
1	44	15	13	0	3	1	9	nan	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	-1
2	31	12	4	0	3	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	45	18	29	0	3	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	56	11	4	0	1	2	12	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	75	9	56	0	1	1	5	nan	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	28	12	0	0	1	2	12	1	nan	nan	nan	nan	nan	nan	nan	0	0	1	0	0	0	0	0	0	0	-1
1	48	9	25	0	1	1	9	nan	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	44	7	4	1	3	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	51	13	23	0	3	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	34	15	6	1	1	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	44	11	0	1	3	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	31	14	13	0	3	1	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	39	18	19	0	1	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	40	14	2	1	3	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
1	46	14	30	0	1	1	9	nan	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	50	13	8	0	1	1	5	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	41	13	22	0	1	1	11	nan	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	28	13	4	0	1	1	12	nan	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	42	12	12	0	1	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	19	16	0	0	2	2	10	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
2	73	13	34	0	3	1	6	nan	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	27	15	11	0	3	1	11	nan	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	66	10	34	0	3	1	8	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	44	9	0	1	3	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	22	18	2	0	3	2	10	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	-1
2	20	15	1	0	1	2	10	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	-1
1	34	13	17	0	1	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	76	10	51	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	33	17	13	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	29	10	11	0	1	1	12	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	50	13	0	1	2	2	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
1	49	5	2	0	3	1	6	nan	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	36	16	8	1	3	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1	33	15	4	1	1	1	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	30	10	6	0	1	1	9	nan	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	58	10	39	0	1	2	9	nan	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	49	15	9	0	3	1	12	nan	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	35	14	1	0	1	2	12	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	43	7	23	0	3	1	9	nan	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	-1
1	38	15	14	0	1	1	13	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	32	17	9	0	2	1	9	nan	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	40	10	2	0	3	1	10	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	-1
2	23	15	2	0	3	1	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	25	8	7	0	1	1	11	nan	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
2	59	13	40	0	3	1	9	nan	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
2	28	13	11	0	1	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	28	14	7	0	1	1	12	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	50	19	19	0	1	2	13	nan	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
1	36	9	32	0	3	2	10	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	38	15	20	0	3	1	9	nan	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
1	44	8	4	0	1	1	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	21	3	0	0	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	42	11	4	0	2	1	12	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	40	12	7	0	1	2	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	42	15	16	0	2	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	40	7	19	0	1	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	48	13	22	0	1	1	13	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	47	14	22	1	1	1	12	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
2	36	10	0	0	1	2	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	52	17	26	1	3	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	62	10	46	0	1	1	9	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	27	10	3	0	1	1	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	52	14	12	1	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	60	12	12	1	1	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	67	13	39	0	1	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	82	6	1	0	3	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	43	13	25	0	2	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	64	17	46	0	1	1	12	nan	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	32	15	11	0	1	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	40	11	6	0	1	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	32	12	9	0	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	56	15	8	0	3	2	11	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	23	7	4	1	1	2	10	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
1	47	12	17	0	1	1	8	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	34	16	9	0	1	1	13	nan	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	64	13	47	0	1	1	10	nan	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
2	56	14	40	0	2	1	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	67	9	32	0	1	1	11	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	68	6	50	0	3	1	7	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	48	14	30	0	2	1	12	nan	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
2	28	12	2	0	1	2	12	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	23	9	5	0	3	1	12	nan	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
1	56	15	5	1	2	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	58	7	26	0	1	1	10	nan	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	82	15	61	0	1	1	12	nan	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
2	28	12	6	0	3	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	20	15	0	0	2	1	10	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	46	18	9	1	1	1	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	22	18	2	0	3	2	9	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1
1	36	17	6	0	1	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	50	8	33	0	3	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	41	5	23	0	2	1	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	27	15	5	0	3	1	12	nan	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
1	75	15	1	0	1	1	14	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	22	13	0	0	1	2	10	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
1	33	13	15	0	1	-1	1	nan	nan	nan	nan	nan	nan	nan	nan	0	1	0	0	0	0	0	0	0	0	1
1	39	9	22	0	3	1	11	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	26	17	5	0	1	1	10	nan	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	44	11	3	0	2	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	29	15	11	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	43	15	24	0	-1	1	9	nan	nan	nan	nan	nan	nan	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1
2	38	9	16	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	56	15	33	0	3	1	10	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	69	9	0	0	2	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	41	13	5	0	1	2	9	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	51	11	6	0	3	2	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	60	16	13	0	3	1	12	nan	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	40	7	22	0	3	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1
2	47	12	16	0	3	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	46	17	27	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	46	11	25	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	44	11	0	0	2	2	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	29	14	11	0	1	1	12	nan	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1
2	56	10	41	0	3	1	5	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	77	13	31	0	3	1	6	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	56	6	0	0	3	2	7	1	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	1	-1
2	50	19	20	1	3	1	12	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	39	14	9	1	1	1	13	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	25	9	5	1	1	1	12	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
1	44	12	16	0	1	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	59	9	12	0	1	1	7	nan	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	75	14	41	0	3	1	3	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	41	11	17	0	1	1	10	nan	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
2	27	17	9	0	3	1	12	nan	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
1	23	12	2	0	1	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	37	19	19	0	1	1	10	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	31	14	9	0	3	1	12	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	48	16	30	0	3	1	10	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1
1	24	14	6	0	3	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	26	3	5	0	3	1	12	nan	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1
2	23	16	3	0	3	2	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	41	12	24	0	1	1	9	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	44	15	25	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	44	18	25	0	1	1	14	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	21	12	0	1	1	2	10	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	32	14	7	0	1	1	13	nan	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	70	12	32	1	3	1	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	40	10	11	0	3	1	8	nan	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	34	10	11	0	1	1	8	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	30	10	8	0	1	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2	44	2	7	0	3	1	9	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2	56	12	25	0	3	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	30	17	6	1	3	1	13	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	60	12	27	0	3	2	10	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
1	44	13	10	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	45	17	12	1	2	1	14	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1
1	34	11	7	0	1	1	12	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	32	16	13	0	1	1	9	nan	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
2	58	16	16	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	60	16	38	1	3	1	13	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1
2	51	13	25	0	3	2	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	29	9	0	0	2	2	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	50	16	34	0	3	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	40	14	8	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	42	17	12	1	2	1	13	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1
2	26	9	1	0	2	1	11	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	56	10	19	0	1	1	9	nan	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
2	52	16	26	0	1	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	28	16	8	0	3	1	13	nan	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1
2	28	7	12	0	1	1	10	nan	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	20	11	1	0	1	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	31	15	2	0	1	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	26	13	3	0	2	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	28	11	6	0	3	1	12	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	54	10	9	0	1	1	7	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	1	0	0	0	1
2	22	12	2	0	3	2	10	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1
2	50	13	24	0	3	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	58	5	3	0	3	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	49	14	0	1	3	2	13	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	42	15	22	0	3	1	9	nan	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	21	13	4	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	74	12	57	0	3	1	9	nan	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	32	13	9	0	1	1	12	nan	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
1	47	11	22	0	1	1	11	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	45	19	4	1	1	1	10	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	51	7	14	1	3	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
1	34	14	10	0	1	1	9	nan	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1
2	27	17	6	1	3	1	10	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	37	11	12	0	3	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
1	37	17	6	1	3	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1	74	12	56	0	1	1	13	nan	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	34	11	4	0	2	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	44	12	2	1	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	53	11	1	0	1	1	12	nan	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
2	22	6	4	0	1	1	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
2	48	6	24	1	3	2	9	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	-1
1	54	6	23	1	1	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	40	15	8	0	1	1	13	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	35	10	7	0	1	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	56	17	29	0	1	1	11	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	25	18	5	0	1	1	13	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
1	55	10	30	0	1	1	12	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
2	37	11	2	0	1	2	14	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
1	54	7	25	0	1	1	6	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	28	14	10	0	3	1	12	nan	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	33	6	1	0	1	2	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	55	10	26	0	3	1	9	nan	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	67	14	11	1	2	1	11	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	36	10	0	0	2	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	31	10	15	0	3	1	11	nan	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	52	16	32	0	1	1	13	nan	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
1	22	13	4	0	1	2	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
2	41	14	0	0	2	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	-1
1	42	13	0	1	2	2	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	48	14	7	0	2	2	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	32	15	12	0	3	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	67	13	47	0	3	1	5	nan	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	20	17	0	0	1	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	52	10	nan	0	2	2	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	44	10	1	0	1	2	9	1	nan	nan	nan	nan	nan	nan	nan	1	0	0	0	0	0	0	0	0	0	1
2	59	10	34	0	3	1	4	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	24	11	6	0	3	1	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	49	7	4	0	1	2	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	24	1	7	0	2	1	10	nan	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	-1
