PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A
4	9	1	1	1	1	2	1	3	9	1	2	3	2	0	1	37250	18	22	22	22	0	12	3	3	3	16	16	20	41	5	9	7.5	2	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	nan	1	0	0	0
3	3	1	1	1	8	1	1	4	2	1	2	1	0	0	1	137250	40	45	45	45	16	13	5	1	2	14	14	19	60	4	12	20	2	0	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0
4	2	1	1	1	7	1	3	1	2	1	2	1	0	10	1	80000	5	12	11	11	12	16	2	1	2	16	17	23	27	5	16	16	3	2	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1
2	3	1	1	1	3	1	1	1	3	1	2	2	0	20	1	67250	19	20	19	19	12	12	3	1	5	19	20	20	37	4	12	16	2	2	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	nan	1	1	1	0
3	3	1	1	3	3	1	5	3	1	1	2	0	0	0	1	80000	36	37	37	37	11	12	5	1	2	19	19	20	56	5	10	12	0	2	2	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	0	0
4	2	nan	3	1	2	1	nan	nan	nan	1	2	nan	0	nan	nan	80000	nan	nan	nan	nan	nan	nan	4	1	2	nan	nan	nan	nan	nan	nan	12	2	0	3	nan	0	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	3	nan	3	3	9	2	nan	nan	nan	2	2	nan	0	nan	nan	45000	nan	nan	nan	nan	nan	nan	3	2	2	nan	nan	nan	nan	nan	nan	14	3	3	0	nan	0	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	2	1	5	1	2	1	2	1	3	1	2	1	0	0	1	200000	nan	1	1	.75	16	16	2	1	4	26	26	nan	28	4	13	17	2	3	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0
4	1	1	1	1	3	1	1	1	2	1	2	1	1	0	1	45000	9	16	13	13	14	13	2	1	3	13	16	20	30	5	14	14	0	2	3	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0
4	13	nan	5	1	4	2	nan	nan	nan	1	2	nan	1	nan	nan	27250	nan	nan	nan	nan	nan	nan	1	1	4	nan	nan	nan	nan	nan	nan	13	1	1	1	nan	0	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	11	nan	3	3	9	2	nan	nan	nan	1	1	nan	0	nan	nan	22250	nan	nan	nan	nan	nan	nan	5	3	1	nan	nan	nan	nan	nan	nan	20	2	1	1	nan	1	0	nan	nan	nan	nan	1	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	1	1	5	1	3	1	2	3	11	6	2	17	1	650	1	32250	nan	5	3	2.5	16	13	3	1	1	33	35	nan	21	5	16	13	1	0	3	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0
3	2	1	1	3	8	1	2	3	13	1	2	1	0	1940	nan	55000	33	35	35	35	12	13	4	1	6	16	16	18	52	4	12	12	2	2	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	nan	0	1	1	0
4	1	1	1	3	5	1	3	4	1	1	2	10	0	0	1	45000	4	15	15	15	7.5	10	5	1	3	48	48	59	53	5	10	12	1	2	2	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	0	1	0	0
4	11	1	1	1	4	1	5	1	11	1	2	1	0	20	1	13750	30	31	30	30	12	13	5	1	2	30	31	31	62	5	12	12	1	2	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	nan	1	1	0	1
1	13	1	1	3	9	1	3	3	13	1	1	1	0	2030	2	67250	40	42	42	42	12	13	5	1	2	17	17	19	58	5	nan	12	1	0	2	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	nan	1	1	1	0
4	3	6	1	1	9	1	2	1	9	6	2	6	1	2160	1	112250	9	12	10	10	5.5	12	2	1	4	22	24	25	40	4	5.5	12	3	2	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	nan	1	1	0	1
3	3	nan	5	3	1	1	nan	nan	nan	1	2	nan	0	nan	nan	67250	nan	nan	nan	nan	nan	nan	1	1	3	nan	nan	nan	nan	nan	nan	13	1	0	3	nan	0	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
2	2	1	1	3	1	1	3	3	3	1	1	4	0	0	2	112250	17	18	18	18	12	13	4	1	2	35	35	36	49	3	12	13	1	1	3	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0
4	2	1	1	3	2	1	1	3	3	1	2	5	0	130	1	67250	35	37	37	37	7.5	12	5	1	2	20	20	22	52	5	10	12	1	0	3	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	nan	0	0	1	0
4	3	1	1	3	5	1	1	2	2	1	2	4	1	990	1	55000	2	5	5	5	16	16	1	1	2	19	19	22	28	5	16	16	2	2	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0
1	1	2	6	3	3	1	2	1	2	2	1	4	0	0	2	37250	nan	2	0	.15000000596	12	13	3	1	4	38	40	nan	36	5	16	16	1	3	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0
3	2	nan	5	1	2	1	nan	nan	nan	1	2	nan	1	nan	nan	67250	nan	nan	nan	nan	nan	nan	1	1	5	nan	nan	nan	nan	nan	nan	12	1	2	3	nan	0	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
1	1	1	1	3	7	1	5	3	13	6	2	3	0	0	1	22250	35	36	36	36	9	11	4	4	1	16	16	17	55	3	7.5	12	0	1	2	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	nan	0	0	nan	0	0	1	0
4	3	nan	2	3	3	1	nan	nan	nan	1	2	nan	0	nan	nan	27250	nan	nan	nan	nan	nan	nan	7	1	1	nan	nan	nan	nan	nan	nan	7.5	0	0	3	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
4	13	6	5	3	8	2	5	1	11	1	2	3	2	0	1	55000	1	2	1	1.5	12	12	1	1	3	20	21	21	19	4	12	12	2	1	2	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0
3	1	nan	5	3	2	1	nan	nan	nan	1	2	nan	1	nan	nan	55000	nan	nan	nan	nan	nan	nan	3	1	2	nan	nan	nan	nan	nan	nan	12	0	0	3	nan	0	0	nan	nan	nan	nan	1	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
1	2	1	1	3	8	1	3	4	2	1	1	1	0	1980	5	80000	39	39	39	39	12	17	6	1	2	31	31	31	71	4	7.5	20	nan	nan	nan	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	nan	nan	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0
2	11	1	1	1	6	1	3	1	4	1	2	6	2	1040	1	22250	6	6	6	6	16	13	2	1	4	26	26	26	26	5	13	12	0	2	2	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	nan	1	1	0	1
1	11	1	1	1	6	1	1	1	2	1	2	5	0	470	1	67250	5	6	6	6	16	13	3	1	3	29	29	30	30	4	12	16	1	2	2	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0
1	5	1	1	3	8	1	1	1	2	1	2	3	0	2070	1	112250	5	6	5	5	16	17	2	1	2	23	24	24	32	5	12	16	2	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0
4	2	1	1	1	5	1	1	4	2	1	2	0	0	140	1	67250	54	55	55	55	12	13	7	1	2	23	23	24	78	5	11	13	3	2	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0
4	11	4	5	1	9	1	5	1	3	1	2	4	0	1450	1	92250	0	3	3	4	14	13	2	1	2	22	22	25	29	4	14	14	2	0	2	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0
2	nan	1	1	1	9	1	1	4	11	1	2	5	0	150	1	55000	13	14	14	14	12	13	4	1	2	36	36	37	55	5	12	12	2	0	2	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	1	0	0	1	0	0	nan	0	1	nan	1	1	0	0
1	9	nan	5	1	2	2	nan	nan	nan	1	2	nan	0	nan	nan	17250	nan	nan	nan	nan	nan	nan	6	3	2	nan	nan	nan	nan	nan	nan	10	1	1	3	nan	0	0	nan	nan	nan	nan	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
3	11	1	1	1	6	2	1	3	2	1	1	0	2	4380	3	137250	4	5	5	5	16	16	4	1	6	40	40	41	45	5	13	17	2	2	2	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0
3	3	6	5	3	7	2	5	2	3	6	1	2	0	30	5	11250	3	11	11	11	7.5	10	5	1	2	45	45	53	54	5	13	13	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0
4	5	1	1	3	2	1	3	4	5	1	2	8	0	0	1	92250	39	41	40	40	12	13	5	1	2	23	24	25	72	2	16	14	3	2	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0
1	11	1	3	1	9	1	2	4	13	4	1	6	1	6900	4	45000	nan	1	1	.75	14	12	4	1	5	48	48	nan	55	3	7.5	16	3	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	nan	0	0	0	0	0	1	0	1	1	1	1	nan	1	1	1	1
1	13	1	6	3	8	1	3	4	13	1	1	1	0	1860	5	55000	19	31	31	31	17	16	4	1	2	22	22	34	54	4	12	13	3	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	nan	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1
3	2	nan	5	3	4	1	nan	nan	nan	1	1	nan	0	nan	nan	55000	nan	nan	nan	nan	nan	nan	3	2	1	nan	nan	nan	nan	nan	nan	16	2	2	2	nan	1	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
4	3	1	5	1	3	1	1	1	11	1	2	1	0	0	1	67250	1	5	5	5	12	16	2	1	4	20	20	24	26	5	16	16	2	0	3	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
1	3	6	3	3	8	1	2	4	3	1	1	16	0	2210	5	200000	nan	0	0	.15000000596	13	13	4	1	2	53	53	nan	37	4	12	12	3	2	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0
3	1	1	1	1	3	1	5	4	1	1	2	1	0	120	1	32250	61	75	68	68	5.5	14	7	1	2	9	16	23	85	4	14	12	1	2	2	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	0	0	0	nan	0	1	0	0
4	2	nan	5	1	9	1	nan	nan	nan	1	2	nan	0	nan	nan	112250	nan	nan	nan	nan	nan	nan	1	1	5	nan	nan	nan	nan	nan	nan	13	3	0	1	nan	0	0	nan	nan	nan	nan	0	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
3	3	1	4	3	2	1	2	3	3	1	1	1	0	2220	4	13750	28	29	28	28	12	12	4	4	1	24	25	25	52	2	11	12	nan	nan	nan	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	nan	0	1	0	0	0	0	0	0	0	1	0	1	nan	1	1	1	1
1	13	nan	5	3	2	2	nan	nan	nan	4	2	nan	0	nan	nan	13750	nan	nan	nan	nan	nan	nan	2	3	1	nan	nan	nan	nan	nan	nan	20	3	0	2	nan	0	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
4	1	1	3	1	9	1	1	1	2	1	2	5	0	0	1	17250	21	35	21	21	14	13	4	1	2	12	26	26	52	4	10	12	1	0	2	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	nan	0	0	1	0
4	11	1	1	3	9	1	3	4	11	1	2	2	0	1320	1	67250	13	14	14	14	12	12	5	1	2	49	49	50	61	4	10	10	2	0	2	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	nan	1	1	0	0
2	3	nan	5	3	1	2	nan	nan	nan	1	2	nan	0	nan	nan	8750	nan	nan	nan	nan	nan	nan	5	3	1	nan	nan	nan	nan	nan	nan	12	3	2	1	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
2	3	6	1	1	9	1	1	1	11	6	2	3	1	0	1	92250	13	16	16	16	13	13	3	1	3	25	25	28	38	5	12	12	3	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	0	1
2	2	1	1	3	3	1	5	4	2	1	2	1	0	0	1	45000	45	48	47	47	12	12	5	1	2	15	16	18	64	5	12	12	0	3	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	nan	0	1	1	0
2	1	nan	3	1	3	1	nan	nan	nan	1	2	nan	0	nan	nan	37250	nan	nan	nan	nan	nan	nan	4	1	1	nan	nan	nan	nan	nan	nan	13	0	2	2	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
3	nan	nan	5	2	2	2	nan	nan	nan	1	2	nan	0	nan	nan	27250	nan	nan	nan	nan	nan	nan	5	3	1	nan	nan	nan	nan	nan	nan	20	3	3	0	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	1	1	1	1	8	1	1	1	1	6	2	2	4	30	1	55000	3	7	4	4	12	13	1	1	6	14	17	18	23	4	12	13	3	2	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0
1	13	1	6	3	8	1	2	4	13	1	1	1	0	1210	5	137250	3	3	3	4	12	20	5	3	2	56	56	56	58	4	11	16	2	2	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1
1	2	nan	4	1	3	1	nan	nan	nan	1	1	nan	4	nan	nan	67250	nan	nan	nan	nan	nan	nan	4	1	4	nan	nan	nan	nan	nan	nan	14	0	0	3	nan	1	0	nan	nan	nan	nan	1	1	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
3	2	nan	5	3	3	1	nan	nan	nan	6	2	nan	0	nan	nan	92250	nan	nan	nan	nan	nan	nan	4	1	2	nan	nan	nan	nan	nan	nan	16	1	2	2	nan	0	0	nan	nan	nan	nan	1	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	1	nan	nan	nan	nan	nan	nan	nan
4	2	nan	3	3	7	1	nan	nan	nan	1	2	nan	0	nan	nan	8750	nan	nan	nan	nan	nan	nan	5	1	1	nan	nan	nan	nan	nan	nan	13	0	2	3	nan	0	0	nan	nan	nan	nan	0	1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan
