PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A	SUCCESS
3	5	1	6	3	2	1	2	2	10	1	1	3	0	30	5	112250	13	15	15	15	7.5	17	4	3	2	30	30	32	42	4	12	16	3	2	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	nan	0	1	1	1	1	1	0	1
3	8	1	6	3	9	2	2	1	13	1	1	15	0	540	2	22250	2	7	3	4	12	16	1	3	2	16	20	21	38	5	12	14	3	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	13	1	1	1	5	1	1	3	13	1	2	2	1	140	1	137250	28	29	28	28	12	17	4	1	3	25	26	26	52	5	17	17	2	2	2	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	13	1	6	3	1	2	2	1	13	1	2	4	0	90	1	32250	2	4	3	4	16	16	2	3	2	25	26	27	25	3	12	16	3	2	2	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	-1
3	2	1	5	3	5	2	2	1	2	1	2	2	0	10	1	45000	nan	3	3	2.5	17	17	2	1	1	27	27	nan	28	5	17	17	3	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
3	12	2	5	3	7	1	2	3	11	2	1	3	0	10	5	92250	nan	6	6	6	13	20	3	1	1	33	33	nan	36	3	13	17	1	3	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	-1
3	3	1	1	3	2	1	2	2	3	1	1	1	0	0	1	17250	36	37	37	37	5.5	12	5	1	2	25	25	26	61	5	7.5	12	nan	nan	nan	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	0	0	0	0	0	1	0	1	nan	0	1	1	1	1
3	13	1	3	3	1	1	3	4	13	1	1	6	0	910	5	67250	nan	37	37	37	nan	20	6	3	1	33	33	nan	64	4	7.5	17	3	2	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	-1
3	13	1	5	1	6	1	1	1	1	1	1	3	0	20	4	200000	1	3	2	4	12	16	3	1	2	38	39	40	44	5	16	16	1	0	3	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1
4	1	1	1	1	7	1	1	1	1	1	2	2	2	0	1	32250	12	15	15	15	12	12	2	1	6	14	14	17	31	5	12	13	2	3	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	nan	1	1	0	0	1
1	12	1	1	3	2	1	2	1	2	1	2	6	2	1630	1	112250	7	7	7	7	16	17	3	1	3	33	33	33	34	5	10	16	3	2	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1
1	1	1	1	1	6	1	1	4	11	1	2	8	0	0	1	45000	16	16	16	16	12	12	5	1	2	42	42	42	50	5	2.5	9	0	1	3	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	-2	1	nan	1	1	0	0	1
4	3	6	6	1	7	1	5	1	3	6	2	1	5	10	1	32250	7	8	8	8	12	12	3	1	8	27	27	28	36	5	13	12	2	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	1
1	13	1	6	3	3	2	2	3	2	1	1	6	0	280	5	137250	37	37	37	37	12	17	5	3	2	25	25	25	56	5	12	20	3	2	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1
1	2	1	5	1	7	1	2	1	2	1	2	5	0	600	5	55000	nan	2	2	1.5	16	20	3	1	3	39	39	nan	36	5	12	16	nan	nan	nan	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	nan	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1
4	3	1	1	3	3	1	3	4	3	1	2	2	0	0	1	27250	50	62	57	57	7.5	12	6	1	2	12	17	24	76	5	7.5	7.5	0	0	3	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	0	1	1
1	2	1	1	1	4	1	1	1	2	1	2	1	2	0	1	67250	7	7	7	7	13	16	3	1	4	31	31	31	37	5	13	16	2	1	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
1	12	1	3	3	2	1	2	4	11	1	1	9	0	1160	4	55000	nan	1	1	.75	16	13	4	1	2	51	51	nan	43	5	16	16	1	2	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1
4	4	1	1	1	8	2	5	1	4	1	2	1	0	nan	1	80000	10	12	10	10	7.5	7.5	2	1	9	18	20	20	29	5	12	7.5	2	0	1	1	0	1	nan	nan	nan	nan	1	0	1	nan	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	nan	1	0	1	0	1
2	3	1	1	3	6	1	2	1	3	1	2	5	2	30	1	67250	19	21	21	21	12	14	3	1	4	22	22	24	38	5	12	12	0	2	3	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	nan	0	1	0	0	1
3	3	1	6	3	7	1	2	4	2	6	1	6	0	0	5	55000	7	9	1	4	13	13	4	1	2	44	52	46	47	5	7.5	14	2	2	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
3	12	1	1	3	6	2	2	1	11	1	2	1	1	730	2	37250	17	18	17	17	16	16	3	3	3	21	22	22	38	3	16	17	2	2	2	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1
1	3	6	6	1	9	1	1	3	3	6	2	16	1	2270	1	92250	13	13	13	13	5.5	13	5	1	3	46	46	46	43	5	14	20	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	13	2	3	3	3	1	2	4	11	1	1	25	0	330	5	45000	15	15	15	15	12	12	6	1	2	54	54	54	44	5	7.5	13	1	3	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	1	1	nan	1	1	0	0	1
3	5	1	3	3	2	1	1	1	5	1	2	27	3	10	1	200000	39	40	39	39	12	12	6	1	6	31	32	32	44	5	12	11	2	0	3	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	1	1
1	5	1	5	1	3	1	5	1	5	1	2	5	0	10	1	80000	1	2	2	2.5	16	17	1	1	4	21	21	22	28	4	14	16	3	0	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1
3	1	6	1	3	6	2	3	1	1	1	2	0	0	1760	2	45000	2	6	4	4	13	17	2	2	2	19	21	23	25	5	16	16	2	3	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1
2	3	1	1	3	2	1	2	1	3	1	2	2	0	0	1	80000	2	7	7	7	12	16	2	1	2	19	19	24	28	5	12	17	3	1	2	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	nan	0	1	0	1	1	1	0	-1
3	13	4	3	1	9	2	3	1	8	1	1	4	1	0	2	45000	nan	1	1	.75	12	16	3	2	2	35	35	nan	40	4	14	16	3	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1
3	3	1	6	3	4	1	3	1	13	1	1	11	0	0	5	45000	28	29	29	29	7.5	7.5	5	1	2	26	26	27	66	4	12	16	2	3	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	1	0	1
3	3	1	1	3	2	1	3	1	3	1	1	4	1	10	3	67250	27	32	32	32	12	16	4	1	4	19	19	24	55	5	12	16	2	0	2	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1
4	7	1	5	3	2	2	2	1	10	4	2	3	0	3450	1	13750	nan	0	0	.15000000596	16	16	2	3	1	34	34	nan	37	4	17	17	3	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	-1
5	2	1	1	1	7	1	1	1	2	1	2	0	0	420	1	200000	5	6	6	6	12	16	2	1	2	25	25	26	31	5	16	16	2	2	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1
1	5	1	1	3	2	1	3	4	5	1	2	4	0	20	1	112250	52	60	54	54	10	12	7	3	2	17	23	25	73	5	7.5	16	3	3	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	0	nan	0	1	1	0	1
3	2	1	1	3	9	2	2	1	13	1	1	12	0	2330	3	55000	7	10	10	10	13	16	2	1	2	19	19	22	41	5	20	17	3	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
1	3	1	5	3	9	1	2	1	13	1	2	13	0	40	1	45000	1	2	2	2.5	12	12	4	1	1	43	43	44	32	5	16	16	1	0	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	nan	1	1	1	0	1
1	3	1	1	1	2	1	2	4	3	1	2	1	0	0	1	55000	51	52	52	52	12	12	7	1	3	25	25	26	76	5	7.5	16	1	1	3	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
4	2	1	3	1	2	1	1	3	13	1	2	1	0	0	1	45000	nan	3	3	2.5	12	16	4	2	1	50	50	nan	52	4	11	12	0	0	3	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	1	0	-1
4	13	1	1	1	8	1	1	1	13	1	2	26	0	440	1	67250	12	15	13	13	12	12	2	1	2	19	21	22	60	5	13	13	0	0	2	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
3	12	1	5	3	3	2	2	4	13	3	1	6	0	100	3	8750	nan	3	0	.75	12	20	4	3	1	51	54	nan	48	5	13	13	2	2	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	-1
4	2	1	1	1	4	1	2	4	2	1	2	7	0	110	1	92250	11	24	17	17	12	13	6	2	2	48	55	61	65	5	20	20	0	0	3	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1
4	1	1	3	3	6	2	2	1	1	1	2	3	1	10	1	17250	nan	11	11	11	12	12	4	1	4	34	34	nan	42	3	12	12	0	2	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	-1
2	2	1	1	3	3	1	5	4	2	1	2	1	0	0	1	32250	50	52	52	52	12	12	6	1	2	16	16	18	69	5	12	12	0	0	3	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
4	3	6	1	3	7	1	2	1	3	6	2	1	3	10	1	55000	16	23	18	18	16	16	3	1	4	16	21	23	38	5	16	16	3	3	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1
3	13	6	3	3	3	2	3	4	2	1	2	20	0	0	1	6250	nan	2	2	1.5	7.5	12	6	3	1	64	64	nan	46	3	12	9	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	1	1	nan	0	1	1	0	-1
2	2	1	1	3	2	1	2	4	3	1	2	4	0	0	1	27250	35	36	36	36	7.5	13	6	2	3	32	32	33	64	4	7.5	7.5	0	2	3	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	1
1	12	1	6	3	5	2	2	1	13	1	1	0	0	2400	5	112250	2	4	4	4	12	20	3	3	2	34	34	36	38	4	12	12	3	3	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
4	13	1	1	1	6	1	4	1	2	1	2	3	0	70	1	67250	5	12	8	8	16	17	2	1	2	17	21	24	32	5	17	16	0	2	2	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
1	2	1	6	3	8	1	3	4	13	1	1	12	0	670	5	112250	24	26	24	24	13	13	5	1	2	34	36	36	48	5	12	13	1	1	3	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	nan	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
2	1	1	1	1	3	1	5	4	3	1	2	4	0	0	1	17250	44	46	46	46	12	13	6	1	2	21	21	23	63	5	12	13	1	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	2	1	2	1	6	1	3	3	5	1	1	8	0	200	4	32250	nan	8	8	8	13	16	5	1	1	53	53	nan	53	3	12	16	2	2	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1
1	2	1	6	3	2	1	5	1	2	1	2	2	0	10	1	37250	5	15	15	15	12	14	2	1	4	13	13	23	26	5	12	12	1	2	2	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	nan	1	1	1	0	-1
1	3	1	5	3	3	1	2	1	3	1	2	8	0	30	1	67250	nan	6	6	6	17	17	3	1	1	32	32	nan	30	4	16	16	2	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
3	1	2	6	3	5	1	2	4	1	2	2	28	0	0	1	45000	4	8	7	7	12	12	5	1	2	54	55	58	34	4	10	13	1	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	0	0	-1
4	3	1	1	1	9	1	5	4	3	6	2	4	0	0	1	200000	33	37	37	37	12	14	5	1	6	20	20	24	53	5	10	13	3	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1
4	13	1	1	1	3	1	5	4	13	1	2	18	0	0	1	27250	21	31	31	31	10	12	6	1	2	39	39	49	52	5	7.5	14	0	2	2	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	1	1	1	nan	1	1	1	0	1
3	11	1	1	3	9	1	2	3	11	1	1	1	1	50	3	112250	35	41	40	40	17	17	4	1	4	12	13	18	54	3	11	17	3	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1
1	3	1	1	1	3	1	1	4	3	1	2	1	0	230	1	92250	32	35	35	35	16	12	5	1	2	20	20	23	54	5	12	13	1	2	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
5	11	1	1	3	9	2	2	3	2	1	2	1	0	960	1	27250	nan	23	23	23	13	13	3	3	1	21	21	nan	45	5	12	13	3	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	-1
2	2	1	1	1	8	1	1	4	2	1	1	1	0	20	4	55000	41	48	41	41	7.5	13	6	1	2	18	25	25	67	5	12	13	1	0	2	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1
1	9	2	5	3	2	1	2	4	13	6	2	10	0	0	1	8750	nan	10	10	10	12	12	4	2	10	39	39	nan	39	4	12	13	2	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	nan	0	0	0	0	0	1	0	1	0	0	1	nan	1	1	1	0	-1
3	3	1	5	3	2	1	3	1	5	1	2	0	0	0	1	137250	nan	5	3	4	16	16	2	1	4	21	23	nan	26	5	12	16	2	0	2	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
4	13	1	1	3	1	1	2	3	3	1	2	7	2	10	1	67250	17	20	18	18	12	17	3	1	4	20	22	23	47	4	16	12	2	0	3	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
4	2	6	1	2	8	1	3	3	2	1	1	2	0	1630	2	55000	40	40	40	40	12	13	5	1	2	22	22	22	60	5	12	14	nan	nan	nan	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	nan	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1
3	11	2	1	3	6	1	2	1	2	2	2	0	0	90	1	55000	6	9	9	9	12	14	2	1	2	18	18	21	27	5	17	17	0	3	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1
1	9	6	5	3	2	1	5	3	9	6	2	5	1	30	1	67250	1	3	3	2.5	0	12	3	3	1	32	32	34	30	5	13	13	3	3	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	nan	1	1	0	1	1
4	2	1	1	1	2	2	1	4	2	1	2	4	0	100	1	37250	14	14	14	14	12	12	6	1	2	54	54	54	64	5	7.5	12	0	0	3	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	1	0	0	0	0	0	1	1	1	nan	1	1	1	1	1
2	1	2	1	3	5	1	2	4	1	2	2	2	3	0	1	32250	14	14	14	14	12	16	3	4	5	28	28	28	44	4	12	14	2	2	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1
3	11	2	5	3	2	1	4	1	12	6	2	2	0	0	1	67250	nan	0	0	.05000000075	12	16	2	2	3	28	28	nan	26	4	12	13	3	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	-1
4	2	3	1	1	7	1	2	4	1	3	2	3	0	10	1	17250	39	39	39	39	12	13	5	1	2	20	20	20	56	4	14	14	0	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1
1	10	1	1	3	1	1	3	4	3	1	2	1	0	0	1	67250	52	55	54	54	12	12	7	1	3	23	24	26	77	5	9	12	2	0	3	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	1	0	0	1	0	0	0	0	1	nan	1	1	0	0	1
1	2	1	5	1	3	1	2	1	11	1	2	2	0	0	1	67250	nan	3	2	1.5	13	13	1	1	3	19	20	nan	20	5	12	14	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	-1
4	3	1	3	3	9	2	5	4	2	6	2	6	0	10	1	37250	nan	1	1	.75	12	13	5	2	2	56	56	nan	51	5	7.5	13	3	2	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	-1
3	2	1	1	3	6	1	1	4	1	1	2	4	2	0	1	80000	3	14	14	14	12	12	4	1	4	35	35	46	45	5	12	17	0	3	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	0	0	1	0	0	nan	0	1	1	0	1
1	11	1	1	1	5	1	1	4	11	1	2	1	0	230	1	55000	29	29	29	29	12	16	5	1	2	27	27	27	55	5	12	16	1	2	2	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
3	13	1	1	3	9	1	3	1	13	1	2	0	2	590	1	112250	27	31	31	31	16	20	4	3	4	19	19	23	50	4	16	20	2	2	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1
1	2	1	6	3	9	3	2	3	2	1	1	6	0	330	5	45000	13	13	13	13	12	16	5	3	2	42	42	42	61	4	12	16	3	2	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1
4	2	1	6	1	5	1	1	4	2	1	2	7	0	1090	1	80000	nan	0	0	.15000000596	nan	12	7	1	2	85	85	nan	78	5	13	13	1	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	1	-1
4	3	6	1	3	7	1	2	1	3	6	2	3	3	980	1	112250	14	26	15	15	2.5	16	3	1	5	17	28	29	40	5	7.5	16	2	2	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1
1	12	1	1	3	8	2	4	1	11	6	2	4	0	200	1	67250	16	17	17	17	16	20	3	2	2	20	20	21	33	5	13	16	2	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1
4	1	1	5	1	6	1	1	1	11	1	2	0	0	0	1	112250	1	13	8	8	11	16	1	1	4	11	16	23	24	4	17	16	0	2	2	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1	2	1	1	3	8	2	2	4	9	1	2	7	0	890	1	27250	21	21	21	21	12	12	4	4	2	33	33	33	61	5	12	9	3	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	nan	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	nan	1	1	1	0	1
4	2	1	6	3	2	2	2	3	3	1	2	10	0	90	1	55000	36	37	36	36	14	13	5	2	2	23	24	24	70	4	7.5	14	2	2	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
