w234_combo_breakup	CASEID_NEW	PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_1	Q18A_2	PPINCIMP	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED
0	3416225	2	22	13	1	0	3	1	9	1	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	3419225	2	22	12	2	0	3	2	10	0	0	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	3420501	2	50	13	24	0	3	1	12	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3424583	2	58	5	3	0	3	2	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3425351	2	35	6	8	0	1	1	10	 	 	6	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1
0	3427495	1	49	14	0	1	3	2	13	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3429421	1	42	15	22	0	3	1	9	 	 	15	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3431211	2	21	13	4	0	3	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3432215	1	21	19	1	0	1	2	10	0	0	19	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0	3434741	2	74	12	57	0	3	1	9	 	 	12	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3435511	1	51	12	19	0	2	1	11	 	 	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3436321	1	32	13	9	0	1	1	12	 	 	13	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	3439471	1	47	11	22	0	1	1	11	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3443611	2	61	12	44	0	3	1	9	 	 	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3444456	1	45	19	4	1	1	1	10	-1	-1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3446513	2	51	7	14	1	3	2	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3450311	2	31	14	17	0	3	1	9	 	 	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3453341	1	34	14	10	0	1	1	9	 	 	14	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0	3458581	2	58	9	15	0	3	1	9	 	 	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3460195	2	19	14	1	0	3	1	9	1	1	14	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0
0	3461275	2	27	17	6	1	3	1	10	-1	-1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3462371	2	37	11	12	0	3	1	12	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3464376	1	37	17	6	1	3	1	12	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3468741	1	74	12	56	0	1	1	13	 	 	12	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
1	3469346	2	34	11	4	0	2	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3472321	1	32	13	11	0	1	1	12	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3476445	1	44	12	2	1	1	2	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3478535	2	53	11	1	0	1	1	12	 	 	11	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
0	3479321	1	32	14	9	0	1	1	10	 	 	14	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3480226	2	22	6	4	0	1	1	10	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3483611	2	61	4	44	0	3	1	7	 	 	4	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0
0	3484361	1	36	16	6	0	1	1	11	 	 	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3485543	2	54	17	11	0	3	1	9	0	0	17	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3486341	1	34	14	18	0	3	1	10	 	 	14	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3487661	2	66	8	46	0	3	1	11	 	 	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3488485	2	48	6	24	1	3	2	9	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
0	3490381	2	38	11	15	0	3	1	9	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3491361	1	36	14	20	0	1	1	4	 	 	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3492545	1	54	6	23	1	1	1	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3494271	1	27	11	7	0	1	1	3	 	 	11	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3496531	2	53	16	15	0	3	1	10	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3497476	1	47	19	18	1	3	1	13	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3498401	1	40	15	8	0	1	1	13	 	 	15	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3500381	1	38	14	15	0	1	1	13	 	 	14	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3508351	1	35	10	7	0	1	1	10	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3511271	1	27	13	5	0	1	1	12	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3513671	2	67	7	51	0	1	1	9	 	 	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3515561	1	56	17	29	0	1	1	11	 	 	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	3517255	1	25	18	5	0	1	1	13	0	0	18	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	3518553	1	55	10	30	0	1	1	12	 	 	10	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	3520375	2	37	11	2	0	1	2	14	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3521541	1	54	7	25	0	1	1	6	 	 	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3524281	2	28	14	10	0	3	1	12	 	 	14	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3526335	2	33	6	1	0	1	2	9	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3528551	2	55	10	26	0	3	1	9	 	 	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3532465	1	46	9	1	1	1	2	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3535676	2	67	14	11	1	2	1	11	0	0	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1	3536365	2	36	10	0	0	2	2	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3540311	2	31	10	15	0	3	1	11	 	 	10	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3541521	1	52	16	32	0	1	1	13	 	 	16	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0	3543225	1	22	13	4	0	1	2	11	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	3547415	2	41	14	0	0	2	1	13	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
0	3548505	1	50	6	20	0	3	2	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	3549425	1	42	13	0	1	2	2	12	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3550861	1	86	9	32	0	1	1	9	 	 	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3551483	2	48	14	7	0	2	2	12	0	0	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3552321	1	32	15	12	0	3	1	10	 	 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3554671	1	67	13	47	0	3	1	5	 	 	13	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	3555205	1	20	17	0	0	1	2	9	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3557522	2	52	10	 	0	2	2	12	0	0	10	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3559361	1	36	11	7	0	1	1	9	 	 	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3561443	2	44	10	1	0	1	2	9	0	0	10	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0
0	3563881	1	88	14	37	0	2	1	10	 	 	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3564591	2	59	10	34	0	3	1	4	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3565245	2	24	11	6	0	3	1	11	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3566493	1	49	7	4	0	1	2	8	1	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3569311	1	31	13	14	0	1	1	9	 	 	13	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	3571246	2	24	1	7	0	2	1	10	 	 	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0
0	3576651	2	65	7	49	0	1	1	9	 	 	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3579571	1	57	11	16	0	1	1	9	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3582506	2	50	15	26	1	3	1	9	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3584485	2	48	1	5	1	1	1	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3586365	2	36	11	1	1	1	1	12	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0	3588486	1	48	13	18	0	3	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3592266	2	26	12	9	0	3	1	10	0	0	12	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3596326	2	32	16	2	0	1	1	12	 	 	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3598491	2	49	19	32	0	3	1	9	 	 	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0	3599411	2	41	11	24	0	3	1	7	 	 	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3600205	2	20	19	4	0	2	1	10	0	0	19	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	3601366	1	36	13	15	1	1	1	12	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3602451	1	45	10	23	0	1	1	12	 	 	10	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3604311	1	31	13	13	0	3	1	9	 	 	13	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3605511	2	51	7	23	0	2	1	12	 	 	7	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3607516	2	51	7	11	0	3	1	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3609351	1	35	12	12	0	1	1	12	 	 	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3610311	1	31	16	12	0	3	1	10	 	 	16	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3611361	1	36	10	1	0	3	1	11	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3613386	1	38	12	8	0	1	1	9	 	 	12	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3615423	2	42	11	0	0	3	2	9	0	0	11	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3616701	1	70	8	54	0	1	1	9	 	 	8	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3617411	1	41	16	19	0	1	1	11	 	 	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3618561	1	56	6	37	0	1	1	9	 	 	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3619411	2	41	12	12	0	3	1	12	 	 	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3622666	2	66	11	9	0	3	1	8	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3623351	2	35	8	11	0	3	1	11	 	 	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3625311	1	31	16	16	0	3	1	10	 	 	16	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	3626301	1	30	13	14	0	1	1	9	 	 	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3628296	2	29	12	9	0	2	1	9	 	 	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3632653	2	65	7	48	0	3	2	9	0	0	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	3634581	2	58	18	19	0	1	1	9	 	 	18	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	3635255	2	25	1	1	1	3	2	13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	3638371	2	37	19	1	0	1	2	9	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3639315	1	31	15	3	0	2	2	11	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3644396	1	39	12	6	0	1	1	9	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3645255	2	25	13	1	0	2	2	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3647521	1	52	13	24	0	2	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3649511	2	51	16	24	0	3	1	10	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3650431	1	43	15	15	0	1	1	9	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3651501	2	50	6	33	0	3	1	9	 	 	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3657561	2	56	11	19	0	1	1	12	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3658711	2	71	12	51	0	3	1	10	 	 	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	3659523	2	52	11	26	0	3	1	4	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3660426	1	42	17	8	1	1	1	12	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	3661281	2	28	14	7	0	3	1	10	 	 	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3663613	2	61	11	10	0	1	2	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	3665205	2	20	14	1	0	3	2	10	0	0	14	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	3666235	2	23	12	1	0	3	2	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3673441	1	44	15	10	0	1	1	9	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3674446	2	44	19	9	0	1	1	12	 	 	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	3676534	2	53	14	1	0	1	2	12	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3678386	1	38	18	20	1	3	1	13	0	0	18	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3679261	2	26	12	6	0	3	1	10	 	 	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3682731	2	73	8	 	0	2	1	10	 	 	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3683281	1	28	9	2	0	1	1	10	 	 	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3684471	2	47	14	22	0	3	1	9	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3686291	1	29	13	13	0	1	1	12	 	 	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3688703	1	70	15	5	1	1	1	10	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3689341	2	34	10	12	0	3	1	9	 	 	10	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3690466	2	46	9	13	1	3	1	11	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3693711	1	71	17	43	0	1	1	10	 	 	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3695346	1	34	17	3	1	3	1	13	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3700581	2	58	17	20	0	1	1	13	 	 	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3701251	2	25	14	9	0	3	1	9	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	3702371	2	37	13	11	0	1	1	9	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3703801	1	80	11	54	0	2	1	13	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3705411	1	41	18	18	0	1	1	10	 	 	18	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3706401	2	40	13	4	0	1	1	13	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	3707656	1	65	17	25	1	1	1	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	3710375	2	37	6	4	1	3	2	11	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	3711551	2	55	10	21	0	3	1	9	 	 	10	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	3715435	2	43	15	2	1	1	1	10	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3716301	2	30	5	17	0	2	1	10	 	 	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3718681	1	68	9	14	0	1	1	9	 	 	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3719281	1	28	12	8	0	1	1	12	 	 	12	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3720492	2	49	9	0	1	1	1	12	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3724331	1	33	15	5	0	3	1	13	 	 	15	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	3725655	1	65	12	6	1	1	2	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3727751	1	75	8	42	0	1	1	7	 	 	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	3732301	1	30	13	8	0	1	1	9	 	 	13	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	1	1
1	3733373	1	37	18	0	0	1	2	14	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3734661	2	66	9	47	0	3	1	9	 	 	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3735326	1	32	12	18	0	1	1	13	0	0	12	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3736501	2	50	19	27	0	3	1	12	 	 	19	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3737521	2	52	13	23	0	1	1	14	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3741436	2	43	13	 	1	1	1	12	0	0	13	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3742576	2	57	19	8	1	2	1	13	0	0	19	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0	3743291	2	29	12	3	0	2	1	12	 	 	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3744371	1	37	16	13	0	1	1	13	 	 	16	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	3745286	2	28	9	10	0	1	1	12	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	3747351	1	35	12	15	0	1	1	12	 	 	12	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3749361	1	36	14	11	0	1	1	12	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	3752802	1	80	16	4	0	1	2	13	0	0	16	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3757616	1	61	17	17	1	1	1	12	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3760235	2	23	8	0	0	2	2	10	0	0	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3761321	2	32	13	17	0	3	1	12	 	 	13	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	3763501	2	50	6	2	1	1	1	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3765215	1	21	16	1	0	3	2	9	0	0	16	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
0	3766424	1	42	15	4	0	2	2	9	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3767711	1	71	15	55	0	1	1	8	 	 	15	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	3768361	2	36	15	10	1	3	1	14	 	 	15	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3769215	2	21	8	2	0	1	1	9	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3770411	2	41	12	17	0	3	1	9	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	3772281	2	28	12	8	0	1	1	10	 	 	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3774591	2	59	14	42	0	3	1	9	 	 	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3777631	2	63	7	27	0	3	1	7	 	 	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3778515	1	51	19	1	1	3	2	10	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3779621	2	62	5	45	0	3	1	9	 	 	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3782331	2	33	13	11	0	3	1	12	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3787205	2	20	15	0	0	2	2	10	0	0	15	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
1	3788441	1	44	17	9	0	1	1	14	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3789451	2	45	15	25	0	3	1	9	 	 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3792576	1	57	18	9	0	1	1	10	 	 	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	3793561	2	56	11	24	0	1	1	10	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3794566	2	56	14	5	0	1	1	11	 	 	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3798621	2	62	11	34	0	2	1	6	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3800361	2	36	13	3	1	1	1	10	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3802391	1	39	11	24	0	1	1	6	 	 	11	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	3805265	2	26	19	2	0	3	1	12	0	0	19	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1
0	3806531	2	53	8	31	0	3	1	4	 	 	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3808501	2	50	13	27	0	3	1	9	 	 	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3809225	2	22	6	5	0	3	1	10	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3810446	2	44	19	20	1	1	1	14	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0	3820451	1	45	10	9	0	1	1	9	 	 	10	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
0	3823391	1	39	18	3	0	1	1	14	 	 	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3825551	1	55	11	24	0	3	1	7	 	 	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3827291	2	29	16	8	0	3	1	12	 	 	16	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3828261	1	26	13	0	0	2	1	14	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3829381	2	38	14	9	0	3	1	9	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3831396	2	39	9	4	0	3	1	9	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3832225	2	22	12	1	0	3	2	10	0	0	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	3837235	2	23	15	1	0	3	2	11	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3843271	2	27	16	6	0	2	1	12	 	 	16	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	3844421	1	42	15	14	0	3	1	10	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	3847441	2	44	11	15	0	3	1	6	 	 	11	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0
1	3850206	2	20	12	2	0	2	1	10	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3851371	1	37	15	12	0	1	1	12	 	 	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3856361	1	36	17	17	0	1	1	13	 	 	17	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	3858635	1	63	8	13	1	3	2	14	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3859842	2	84	5	59	0	-1	2	9	 	 	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3862286	2	28	12	14	0	1	1	11	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
